,tlc,station,latitude,longitude,time,time_hours,to,total_time
1503,TRI,Tring [TRI],51.800156,-0.622501,38m,0.0,London Euston [EUS],38.0
1504,TRO,Trowbridge [TRO],51.32007243,-2.2134602219999997,1h46m,1.0,London Paddington [PAD],106.0
1505,TRR,Torre [TRR],50.473646,-3.547079,3h01m,3.0,London Paddington [PAD],181.0
1506,TRS,Thurston [TRS],52.250548,0.810255,1h46m,1.0,London Kings Cross [KGX],106.0
1507,TRU,Truro [TRU],50.264274,-5.066075,4h17m,4.0,London Paddington [PAD],257.0
1508,TRY,Treorchy [TRY],51.6575421387234,-3.5061678979554,3h38m,3.0,London Paddington [PAD],218.0
1509,TTF,Thetford [TTF],52.4172869736926,0.746664991520696,1h39m,1.0,London Kings Cross [KGX],99.0
1510,TTN,Totton [TTN],50.91828180087771,-1.48219946674045,1h30m,1.0,London Waterloo [WAT],90.0
1511,TUT,Tutbury & Hatton [TUT],52.8638569835765,-1.68341039367169,2h21m,2.0,London Euston [EUS],141.0
1512,TVP,Tiverton Parkway [TVP],50.9015838599226,-3.3936912245798796,2h03m,2.0,London Paddington [PAD],123.0
1513,TWN,Town Green [TWN],53.541748802069904,-2.90381515341133,3h19m,3.0,London Euston [EUS],199.0
1514,TWY,Twyford [TWY],51.475521429841606,-0.863220838894739,33m,0.0,London Paddington [PAD],33.0
1515,TYC,Ty Croes [TYC],53.2225867833977,-4.473731,3h40m,3.0,London Euston [EUS],220.0
1516,TYW,Tywyn [TYW],52.5837053596419,-4.088849733054859,4h29m,4.0,London Euston [EUS],269.0
1517,UCK,Uckfield [UCK],50.976183578957205,0.099836051389165,1h18m,1.0,London Bridge [LBG],78.0
1518,UHA,Uphall [UHA],55.9133307143524,-3.4987466330199397,4h53m,4.0,London Kings Cross [KGX],293.0
1519,ULL,Ulleskelf [ULL],53.855153167043106,-1.2137151149697,2h18m,2.0,London Kings Cross [KGX],138.0
1520,ULV,Ulverston [ULV],54.1619953194779,-3.073086,3h40m,3.0,London Euston [EUS],220.0
1521,UMB,Umberleigh [UMB],50.9956182284722,-3.9846344587777502,3h30m,3.0,London Paddington [PAD],210.0
1522,UPH,Upper Halliford [UPH],51.416616,-0.432165,48m,0.0,London Waterloo [WAT],48.0
1523,UPL,Upholland [UPL],53.5315079376126,-2.745369,2h46m,2.0,London Euston [EUS],166.0
1524,UPT,Upton (Merseyside) [UPT],53.3863161241519,-3.08293030338517,3h32m,3.0,London Euston [EUS],212.0
1525,UPW,Upwey [UPW],50.6484014407391,-2.4666485679827,2h50m,2.0,London Waterloo [WAT],170.0
1526,URM,Urmston [URM],53.44331167053001,-2.38395591971883,2h46m,2.0,London Euston [EUS],166.0
1527,UTT,Uttoxeter [UTT],52.8960785802269,-1.85770290548351,2h17m,2.0,London Euston [EUS],137.0
1528,UWL,Upper Warlingham [UWL],51.3083781597967,-0.07876067871634199,31m,0.0,London Bridge [LBG],31.0
1529,VAL,Valley [VAL],53.281003331849206,-4.56377211837349,4h06m,4.0,London Euston [EUS],246.0
1530,VIR,Virginia Water [VIR],51.401724981373995,-0.563137,47m,0.0,London Waterloo [WAT],47.0
1531,WAC,Warrington Central [WAC],53.3927831976034,-2.5933772677551,2h13m,2.0,London Euston [EUS],133.0
1532,WAD,Wadhurst [WAD],51.0726222287735,0.315401640847875,1h06m,1.0,London Cannon Street [CST],66.0
1533,WAF,Wallyford [WAF],55.9413626066736,-3.0169318109853704,4h42m,4.0,London Kings Cross [KGX],282.0
1534,WAL,Walton-on-Thames [WAL],51.372987694711895,-0.41438871809048705,29m,0.0,London Waterloo [WAT],29.0
1535,WAM,Walmer [WAM],51.2034775509336,1.38300053764821,1h20m,1.0,London St Pancras International [STP],80.0
1536,WAN,Wanborough [WAN],51.2438336459317,-0.667306742642448,1h11m,0.0,London Waterloo [WAT],52.0
1537,WAO,Walton (Merseyside) [WAO],53.45628657169949,-2.96439327465077,3h05m,3.0,London Euston [EUS],185.0
1538,WAR,Ware (Herts) [WAR],51.808314711065705,-0.029171970175293,45m,0.0,London Liverpool Street [LST],45.0
1539,WAS,Watton-at-Stone [WAS],51.856536,-0.116664,1h01m,0.0,London Kings Cross [KGX],52.0
1540,WBD,Whitley Bridge [WBD],53.6988801009739,-1.16020887923203,3h29m,3.0,London Kings Cross [KGX],209.0
1541,WBQ,Warrington Bank Quay [WBQ],53.386067,-2.60278540570993,1h53m,1.0,London Euston [EUS],113.0
1542,WBR,Whaley Bridge [WBR],53.32928,-1.9840898818699098,2h38m,2.0,London Euston [EUS],158.0
1543,WBY,West Byfleet [WBY],51.340255174883005,-0.504647637398428,40m,0.0,London Waterloo [WAT],40.0
1544,WCF,Westcliff [WCF],51.536902,0.691368,53m,0.0,London Fenchurch Street [FST],53.0
1545,WCH,Whitchurch (Hants) [WCH],51.236893895092706,-1.3377706189918102,1h04m,1.0,London Waterloo [WAT],64.0
1546,WCM,Wickham Market [WCM],52.151699835582704,1.4005537981347098,1h48m,1.0,London Liverpool Street [LST],108.0
1547,WDB,Woodbridge [WDB],52.0909703293921,1.3156784020231298,1h37m,1.0,London Liverpool Street [LST],97.0
1548,WDD,Widdrington [WDD],55.241203956245,-1.6161126699033401,3h58m,3.0,London Kings Cross [KGX],238.0
1549,WDE,Wood End [WDE],52.34672602,-1.845039757,2h26m,2.0,London Euston [EUS],146.0
1550,WDH,Woodhouse [WDH],53.362591182216704,-1.3576909569253799,2h12m,2.0,London Kings Cross [KGX],132.0
1551,WDM,Windermere [WDM],54.379602,-2.903345,3h17m,3.0,London Euston [EUS],197.0
1552,WDN,Walsden [WDN],53.69263794988439,-2.10104768347967,3h26m,3.0,London Euston [EUS],206.0
1553,WDS,Woodlesford [WDS],53.757345,-1.445253,2h45m,2.0,London Kings Cross [KGX],165.0
1554,WEE,Weeley [WEE],51.852494965925295,1.11474303278173,1h30m,1.0,London Liverpool Street [LST],90.0
1555,WEL,Wellingborough [WEL],52.3002432101,-0.6858196467000001,1h03m,0.0,London St Pancras International [STP],45.0
1556,WEM,Wem [WEM],52.8556369230945,-2.7174546656587006,2h28m,2.0,London Euston [EUS],148.0
1557,WEY,Weymouth [WEY],50.6153926837724,-2.4542509968603103,2h46m,2.0,London Waterloo [WAT],166.0
1558,WFH,Watford High Street [WFH],51.652572707926,-0.39182961843662895,33m,0.0,London Euston [EUS],33.0
1559,WFI,Westerfield [WFI],52.081202864830296,1.16564322305944,1h19m,1.0,London Liverpool Street [LST],79.0
1560,WFJ,Watford Junction [WFJ],51.663770001706496,-0.39659518830469503,20m,0.0,London Euston [EUS],20.0
1561,WGA,Westgate-on-Sea [WGA],51.381599480242,1.33791324262745,1h36m,1.0,London St Pancras International [STP],96.0
1562,WGC,Welwyn Garden City [WGC],51.80120569,-0.204571731,21m,0.0,London Kings Cross [KGX],21.0
1563,WGN,Wigan North Western [WGN],53.543756149896296,-2.633245,2h04m,2.0,London Euston [EUS],124.0
1564,WGT,Wigton [WGT],54.828459,-3.163483,3h56m,3.0,London Euston [EUS],236.0
1565,WGV,Wargrave [WGV],51.4992604481798,-0.873521790749025,1h02m,0.0,London Paddington [PAD],53.0
1566,WGW,Wigan Wallgate [WGW],53.5447645412548,-2.63324496864642,2h10m,2.0,London Euston [EUS],130.0
1567,WHA,Westenhanger [WHA],51.09561120773579,1.0388637612672,1h00m,1.0,London St Pancras International [STP],60.0
1568,WHE,Whalley (Lancs) [WHE],53.82532282,-2.410777049,3h20m,3.0,London Euston [EUS],200.0
1569,WHG,Westhoughton [WHG],53.5557955,-2.521101678,2h39m,2.0,London Euston [EUS],159.0
1570,WHI,Whitstable [WHI],51.3574442420905,1.03524,1h16m,1.0,London St Pancras International [STP],76.0
1571,WHM,Whimple [WHM],50.769256063076895,-3.34661457058415,2h55m,2.0,London Paddington [PAD],175.0
1572,WHN,Whiston [WHN],53.414346842106504,-2.7876694223157994,2h52m,2.0,London Euston [EUS],172.0
1573,WHS,Whyteleafe South [WHS],51.3066186945218,-0.07840374393933701,47m,0.0,London Bridge [LBG],47.0
1574,WHT,Whitchurch (Cardiff) [WHT],51.5206055212436,-3.22220876004294,2h43m,2.0,London Paddington [PAD],163.0
1575,WHY,Whyteleafe [WHY],51.3097573835633,-0.08115662268879599,40m,0.0,London Bridge [LBG],40.0
1576,WIC,Wickford [WIC],51.6152596134996,0.5193427671583251,41m,0.0,London Liverpool Street [LST],41.0
1577,WID,Widnes [WID],53.377897121055405,-2.73411264731063,2h39m,2.0,London Euston [EUS],159.0
1578,WIN,Winchester [WIN],51.0671632977237,-1.31981477913012,1h07m,1.0,London Paddington [PAD],67.0
1579,WIV,Wivenhoe [WIV],51.8565761489855,0.9559955641331179,1h08m,1.0,London Liverpool Street [LST],68.0
1580,WKD,Walkden [WKD],53.520347904054205,-2.3962358901671,2h40m,2.0,London Euston [EUS],160.0
1581,WKF,Wakefield Westgate [WKF],53.681663,-1.50434,1h59m,1.0,London Kings Cross [KGX],119.0
1582,WKG,Workington [WKG],54.6450110728071,-3.5564669521757,4h26m,4.0,London Euston [EUS],266.0
1583,WKI,West Kirby [WKI],53.3729633391217,-3.1836904640393002,3h28m,3.0,London Euston [EUS],208.0
1584,WKK,Wakefield Kirkgate [WKK],53.678686181555996,-1.48929687705143,2h18m,2.0,London Kings Cross [KGX],138.0
1585,WKM,Wokingham [WKM],51.411866,-0.842757,48m,0.0,London Paddington [PAD],48.0
1586,WLC,Waltham Cross [WLC],51.68512191055321,-0.026613483638115002,28m,0.0,London Liverpool Street [LST],28.0
1587,WLD,West St Leonards [WLD],50.85243569093,0.540962017709521,1h41m,1.0,London Charing Cross [CHX],101.0
1588,WLE,Whittlesea [WLE],52.550474,-0.122004,1h14m,1.0,London Kings Cross [KGX],74.0
1589,WLG,Wallasey Grove Road [WLG],53.427881557108094,-3.068832,3h32m,3.0,London Euston [EUS],212.0
1590,WLN,Wellington (Shropshire) [WLN],52.7012495196283,-2.517062,2h13m,2.0,London Euston [EUS],133.0
1591,WLO,Waterloo (Merseyside) [WLO],53.474924338274405,-3.0254451011729597,3h04m,3.0,London Euston [EUS],184.0
1592,WLP,Welshpool [WLP],52.656614,-3.137734,3h04m,3.0,London Euston [EUS],184.0
1593,WLS,Woolston [WLS],50.8988588765851,-1.37567932129579,1h43m,1.0,London Paddington [PAD],103.0
1594,WLV,Wallasey Village [WLV],53.422533150723,-3.07093909744955,3h30m,3.0,London Euston [EUS],210.0
1595,WLW,Welwyn North [WLW],51.82620032,-0.19028535300000002,20m,0.0,London Kings Cross [KGX],20.0
1596,WLY,Woodley [WLY],53.430258955195896,-2.0911667030147902,2h51m,2.0,London Euston [EUS],171.0
1597,WMA,West Malling [WMA],51.292045559108,0.41861169336166204,50m,0.0,London Victoria [VIC],50.0
1598,WMC,Wilmcote [WMC],52.222416,-1.757698,1h54m,1.0,London Marylebone [MYB],114.0
1599,WMD,Wymondham [WMD],52.56545235337111,1.117478,2h13m,2.0,London Kings Cross [KGX],133.0
1600,WMG,Welham Green [WMG],51.737459,-0.21437,39m,0.0,London Kings Cross [KGX],39.0
1601,WMI,Wildmill [WMI],51.5204482902947,-3.58140539423282,2h41m,2.0,London Paddington [PAD],161.0
1602,WML,Wilmslow [WML],53.32726441702621,-2.227681,1h57m,1.0,London Euston [EUS],117.0
1603,WMN,Warminster [WMN],51.20664583,-2.177564,1h58m,1.0,London Paddington [PAD],118.0
1604,WNC,Windsor & Eton Central [WNC],51.482915,-0.609584,30m,0.0,London Paddington [PAD],30.0
1605,WND,Wendover [WND],51.763472298645404,-0.750802568603269,49m,0.0,London Marylebone [MYB],49.0
1606,WNE,Wilnecote (Staffs) [WNE],52.61068803,-1.678666101,1h45m,1.0,London Euston [EUS],105.0
1607,WNF,Winchfield [WNF],51.2853540511475,-0.907225822973144,1h03m,0.0,London Waterloo [WAT],54.0
1608,WNG,Waun-Gron Park [WNG],51.4870572928115,-3.2290312145956404,2h47m,2.0,London Paddington [PAD],167.0
1609,WNH,Warnham [WNH],51.092788513072904,-0.33053918577109304,1h09m,1.0,London Victoria [VIC],69.0
1610,WNM,Weston Milton [WNM],51.3485775832466,-2.94323549276917,2h25m,2.0,London Paddington [PAD],145.0
1611,WNN,Wennington [WNN],54.1239866350454,-2.5863362289041696,3h16m,3.0,London Euston [EUS],196.0
1612,WNR,Windsor & Eton Riverside [WNR],51.486265,-0.605464,1h06m,0.0,London Paddington [PAD],54.0
1613,WNS,Winnersh [WNS],51.429651944121105,-0.8770465943583471,45m,0.0,London Paddington [PAD],45.0
1614,WNY,White Notley [WNY],51.8387850624134,0.595769198044191,53m,0.0,London Liverpool Street [LST],53.0
1615,WOB,Woburn Sands [WOB],52.018208911916894,-0.654635978129947,1h07m,1.0,London Euston [EUS],67.0
1616,WOF,Worcester Foregate Street [WOF],52.19480933781551,-2.2213459996549303,2h31m,2.0,London Euston [EUS],151.0
1617,WOH,Woldingham [WOH],51.29072030891021,-0.051802748153550994,35m,0.0,London Bridge [LBG],35.0
1618,WOK,Woking [WOK],51.318067152213104,-0.5574027079364029,27m,0.0,London Waterloo [WAT],27.0
1619,WOM,Wombwell [WOM],53.516855630122,-1.4157469316253701,2h46m,2.0,London Kings Cross [KGX],166.0
1620,WOO,Wool [WOO],50.681278,-2.22051,2h29m,2.0,London Waterloo [WAT],149.0
1621,WOR,Worle [WOR],51.3577412582512,-2.91132489607417,2h16m,2.0,London Paddington [PAD],136.0
1622,WOS,Worcester Shrub Hill [WOS],52.1941753519207,-2.20912721001138,2h18m,2.0,London Euston [EUS],138.0
1623,WPL,Worplesdon [WPL],51.2888866048021,-0.584647223344489,33m,0.0,London Waterloo [WAT],33.0
1624,WRB,Wrabness [WRB],51.938930522820606,1.1708461630907099,1h16m,1.0,London Liverpool Street [LST],76.0
1625,WRE,Wrenbury [WRE],53.019548154239395,-2.594069,2h06m,2.0,London Euston [EUS],126.0
1626,WRH,Worthing [WRH],50.81817098,-0.37609753799999995,1h24m,1.0,London Victoria [VIC],84.0
1627,WRK,Worksop [WRK],53.311259,-1.122236,1h52m,1.0,London Kings Cross [KGX],112.0
1628,WRL,Wetheral [WRL],54.8842969623803,-2.8329228532695003,4h09m,4.0,London Euston [EUS],249.0
1629,WRM,Wareham (Dorset) [WRM],50.69261618,-2.114665383,2h21m,2.0,London Paddington [PAD],141.0
1630,WRN,West Runton [WRN],52.93699,1.24437597770387,2h53m,2.0,London Liverpool Street [LST],173.0
1631,WRP,Warwick Parkway [WRP],52.2852740756517,-1.6122849584910401,1h21m,1.0,London Marylebone [MYB],81.0
1632,WRS,Wressle [WRS],53.773620274437796,-0.9261520318608969,2h50m,2.0,London Kings Cross [KGX],170.0
1633,WRT,Worstead [WRT],52.775071,1.401792,2h23m,2.0,London Liverpool Street [LST],143.0
1634,WRW,Warwick [WRW],52.2865097246237,-1.5818107760712201,1h22m,1.0,London Marylebone [MYB],82.0
1635,WRX,Wrexham General [WRX],53.0504302255711,-2.99883742201252,2h37m,2.0,London Euston [EUS],157.0
1636,WRY,Wraysbury [WRY],51.460608011588604,-0.536117,1h01m,0.0,London Paddington [PAD],47.0
1637,WSA,West Allerton [WSA],53.3715379347505,-2.90011665142801,2h33m,2.0,London Euston [EUS],153.0
1638,WSB,Westbury (Wilts) [WSB],51.26617433,-2.198877185,1h16m,1.0,London Paddington [PAD],76.0
1639,WSE,Winchelsea [WSE],50.933307291134994,0.7017370656273351,1h30m,1.0,London Charing Cross [CHX],90.0
1640,WSF,Winsford [WSF],53.190962828489596,-2.49777747704338,1h55m,1.0,London Euston [EUS],115.0
1641,WSL,Walsall [WSL],52.584233847884505,-1.985124,2h00m,2.0,London Euston [EUS],120.0
1642,WSM,Weston-super-Mare [WSM],51.345085348069496,-2.97331551815663,2h11m,2.0,London Paddington [PAD],131.0
1643,WSR,Woodsmoor [WSR],53.3874246330432,-2.14123275789283,2h19m,2.0,London Euston [EUS],139.0
1644,WTB,Whitby [WTB],54.4847435533508,-0.61484,4h56m,4.0,London Kings Cross [KGX],296.0
1645,WTC,Whitchurch (Shropshire) [WTC],52.967692,-2.672824,2h13m,2.0,London Euston [EUS],133.0
1646,WTE,Whitlocks End [WTE],52.39009693,-1.846945366,2h15m,2.0,London Euston [EUS],135.0
1647,WTG,Watlington [WTG],52.6737202173662,0.387635938611107,1h34m,1.0,London Kings Cross [KGX],94.0
1648,WTH,Whitehaven [WTH],54.55304459611529,-3.5871192252728505,4h44m,4.0,London Euston [EUS],284.0
1649,WTI,Winnersh Triangle [WTI],51.43825,-0.887454,43m,0.0,London Paddington [PAD],43.0
1650,WTL,Whitland [WTL],51.8184329407327,-4.61393521801963,4h25m,4.0,London Paddington [PAD],265.0
1651,WTM,Witham [WTM],51.8065913503682,0.639868,45m,0.0,London Liverpool Street [LST],45.0
1652,WTO,Water Orton [WTO],52.52028962,-1.7427562069999998,1h48m,1.0,London Euston [EUS],108.0
1653,WTR,Wateringbury [WTR],51.249998,0.421456738514366,1h13m,1.0,London Charing Cross [CHX],73.0
1654,WTS,Whatstandwell [WTS],53.0843191848103,-1.502,2h12m,2.0,London St Pancras International [STP],132.0
1655,WTY,Witley [WTY],51.13269121718061,-0.64499632719091,1h02m,0.0,London Waterloo [WAT],58.0
1656,WVF,Wivelsfield [WVF],50.96469012674721,-0.119477,1h02m,0.0,London Bridge [LBG],54.0
1657,WVH,Wolverhampton [WVH],52.58770677854729,-2.120163,1h41m,1.0,London Euston [EUS],101.0
1658,WWL,Whitwell (Derbyshire) [WWL],53.279423386466895,-1.20228681798879,2h47m,2.0,London Kings Cross [KGX],167.0
1659,WWO,West Worthing [WWO],50.81828128,-0.393157935,1h20m,1.0,London Victoria [VIC],80.0
1660,WWW,Wootton Wawen [WWW],52.26656353,-1.784141322,2h32m,2.0,London Euston [EUS],152.0
1661,WXC,Wrexham Central [WXC],53.04596,-2.9959033679970895,3h09m,3.0,London Euston [EUS],189.0
1662,WYB,Weybridge [WYB],51.3617879774179,-0.457578,34m,0.0,London Waterloo [WAT],34.0
1663,WYE,Wye [WYE],51.184953442103904,0.930626,1h00m,0.0,London St Pancras International [STP],54.0
1664,WYL,Wylde Green [WYL],52.5450629,-1.8311900980000002,1h54m,1.0,London Euston [EUS],114.0
1665,WYM,Wylam [WYM],54.972517,-1.813682,3h38m,3.0,London Kings Cross [KGX],218.0
1666,WYT,Wythall [WYT],52.36475304,-1.886023,2h18m,2.0,London Euston [EUS],138.0
1667,YAE,Yate [YAE],51.5388542785355,-2.443796,1h47m,1.0,London Paddington [PAD],107.0
1668,YAT,Yatton [YAT],51.391556426716,-2.8269406851192795,2h00m,2.0,London Paddington [PAD],120.0
1669,YEO,Yeoford [YEO],50.777102,-3.727154,2h53m,2.0,London Paddington [PAD],173.0
1670,YET,Yetminster [YET],50.896038,-2.574555,2h26m,2.0,London Paddington [PAD],146.0
1671,YNW,Ynyswen [YNW],51.66568,-3.51605744883696,3h40m,3.0,London Paddington [PAD],220.0
1672,YRD,Yardley Wood [YRD],52.420998,-1.854691,2h09m,2.0,London Euston [EUS],129.0
1673,YRK,York [YRK],53.9582946631538,-1.0930225359444201,1h54m,1.0,London Kings Cross [KGX],114.0
1674,YRM,Yarm [YRM],54.4947907449029,-1.3490452045381,3h00m,3.0,London Kings Cross [KGX],180.0
1675,YRT,Yorton [YRT],52.81013,-2.736956,2h31m,2.0,London Euston [EUS],151.0
1676,YSM,Ystrad Mynach [YSM],51.642595,-3.242222,2h46m,2.0,London Paddington [PAD],166.0
1677,YSR,Ystrad Rhondda [YSR],51.642674809782896,-3.453894,3h31m,3.0,London Paddington [PAD],211.0
1678,YVJ,Yeovil Junction [YVJ],50.924665,-2.612626,2h20m,2.0,London Waterloo [WAT],140.0
1679,YVP,Yeovil Pen Mill [YVP],50.94465021,-2.613146,2h40m,2.0,London Paddington [PAD],160.0
